UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode,Park,NumberPark
2252,August 22 2015,1,Pit Bull,,U,FALSE,Bronx,10467,TRUE,0
2253,August 28 2015,1,Chihuahua Crossbreed,2,M,FALSE,Bronx,10451,TRUE,0
2254,August 31 2015,1,Pit Bull,3,M,FALSE,Bronx,10453,TRUE,0
2255,August 29 2015,1,Yorkshire Terrier,,M,TRUE,Bronx,10453,TRUE,0
2256,August 18 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2257,August 31 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2258,September 01 2015,1,Maltese,,U,FALSE,Bronx,10453,TRUE,0
2260,September 03 2015,1,Pit Bull,,M,FALSE,Bronx,10469,TRUE,0
2261,September 03 2015,1,Maltese,,U,FALSE,Bronx,10451,TRUE,0
2262,September 05 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2263,September 07 2015,1,Shih Tzu,5,M,FALSE,Bronx,10468,TRUE,0
2264,September 04 2015,1,"Poodle, Standard",,F,FALSE,Bronx,10453,TRUE,0
2265,September 07 2015,1,PITBULL MIX,,U,FALSE,Bronx,10463,TRUE,0
2266,September 08 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2267,September 08 2015,1,Chow Chow,,U,FALSE,Bronx,10451,TRUE,0
2268,September 09 2015,1,SCHNAUZER/MALTESE,4,M,TRUE,Bronx,10463,TRUE,0
2269,September 08 2015,1,Lhasa Apso,6.5 YRS,F,FALSE,Bronx,10467,TRUE,0
2270,September 09 2015,1,Pit Bull,,F,TRUE,Bronx,10451,TRUE,0
2271,September 08 2015,1,Chow Chow,,U,FALSE,Bronx,10451,TRUE,0
2272,September 11 2015,1,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE,Bronx,10458,FALSE,0
2273,September 11 2015,1,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Bronx,10458,FALSE,0
2274,September 08 2015,1,Pit Bull,5,M,FALSE,Bronx,10454,TRUE,0
2275,September 10 2015,1,Chihuahua,11,M,TRUE,Bronx,10451,TRUE,0
2276,September 11 2015,1,American Pit Bull Mix / Pit Bull Mix,3,U,FALSE,Bronx,10458,FALSE,0
2277,September 08 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2278,September 12 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2279,September 13 2015,1,Mixed/Other,2,F,FALSE,Bronx,10451,TRUE,0
2280,September 11 2015,1,Chihuahua,,U,FALSE,Bronx,10452,TRUE,0
2281,August 31 2015,1,Pit Bull,,U,FALSE,Bronx,10456,TRUE,0
2282,September 09 2015,1,CHIHUAHUA- X,1,F,FALSE,Bronx,10462,TRUE,0
2284,September 17 2015,1,"Poodle, Standard",,M,FALSE,Bronx,10453,TRUE,0
2285,September 18 2015,1,Pit Bull,1,M,FALSE,Bronx,10451,TRUE,0
2286,September 20 2015,1,CATTLE DOG,4,M,TRUE,Bronx,10476,TRUE,0
2287,September 19 2015,1,Shih Tzu,,U,FALSE,Bronx,10451,TRUE,0
2288,September 20 2015,1,Bull dog,,U,FALSE,Bronx,10451,TRUE,0
2289,September 22 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2290,September 11 2015,1,CORGI MIX,5,M,FALSE,Bronx,10451,TRUE,0
2291,September 23 2015,1,Bull dog,3,F,TRUE,Bronx,10458,FALSE,0
2292,September 21 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2293,September 25 2015,1,Pit Bull,,U,FALSE,Bronx,10457,TRUE,0
2294,September 28 2015,1,Pit Bull,1,M,FALSE,Bronx,10470,TRUE,0
2295,September 17 2015,1,Bull dog,,U,FALSE,Bronx,10462,TRUE,6
2296,September 26 2015,1,Pit Bull,2018-03-04T00:00:00.000,F,FALSE,Bronx,10475,TRUE,0
2297,September 29 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Bronx,10462,TRUE,0
2298,September 23 2015,1,American Pit Bull Terrier/Pit Bull,10,F,FALSE,Bronx,10465,TRUE,0
2299,September 23 2015,1,BLUE NOSE PIT BULL,3,M,TRUE,Bronx,10465,TRUE,0
2300,September 24 2015,1,Pit Bull,,U,FALSE,Bronx,10463,TRUE,0
2301,July 17 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2302,September 29 2015,1,Bull dog,2,M,FALSE,Bronx,10459,TRUE,0
2303,September 30 2015,1,Yorkshire Terrier,,M,FALSE,Bronx,10451,TRUE,0
2304,September 07 2015,1,Shih Tzu,1,M,FALSE,Bronx,10465,TRUE,0
2305,October 03 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2306,October 03 2015,1,Shih Tzu,4,F,FALSE,Bronx,10465,TRUE,0
2307,June 02 2015,1,German Shepherd,,U,FALSE,Bronx,10458,FALSE,0
2308,October 06 2015,1,TERRIER,,U,FALSE,Bronx,10455,TRUE,0
2309,October 09 2015,1,Rottweiler,6,M,TRUE,Bronx,10471,TRUE,0
2310,October 08 2015,1,Pit Bull,,U,FALSE,Bronx,10457,TRUE,0
2311,October 09 2015,1,Pit Bull,2,F,FALSE,Bronx,10467,TRUE,0
2312,October 12 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2313,October 10 2015,1,Pit Bull,5,F,TRUE,Bronx,10467,TRUE,0
2314,October 10 2015,1,PIT BULL MIXED,5,F,TRUE,Bronx,10467,TRUE,0
2315,October 19 2015,1,Rottweiler,,U,FALSE,Bronx,10459,TRUE,0
2316,October 08 2015,1,Pit Bull,4,M,FALSE,Bronx,10473,TRUE,0
2317,October 04 2015,1,German Shepherd,,U,FALSE,Bronx,10467,TRUE,0
2318,October 14 2015,1,Pit Bull,,U,FALSE,Bronx,10462,TRUE,0
2319,October 13 2015,1,ALASKA HUSKY,,U,FALSE,Bronx,10451,TRUE,0
2320,October 17 2015,1,Pit Bull,4,F,TRUE,Bronx,10451,TRUE,0
2321,October 18 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
2322,October 19 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2323,October 16 2015,1,German Shepherd Crossbreed,8,M,FALSE,Bronx,10451,TRUE,0
2324,September 28 2015,1,Pit Bull,1,M,FALSE,Bronx,10470,TRUE,0
2325,October 21 2015,1,Pit Bull,,U,FALSE,Bronx,10460,TRUE,0
2326,October 23 2015,1,Pit Bull,3,M,TRUE,Bronx,10466,TRUE,0
2327,October 23 2015,1,MINI DOBERMAN,,U,FALSE,Bronx,10468,TRUE,0
2328,October 24 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2329,October 26 2015,1,Chihuahua,,U,FALSE,Bronx,10468,TRUE,0
2330,October 23 2015,1,Rottweiler,,U,FALSE,Bronx,10457,TRUE,0
2331,October 27 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
2332,October 15 2015,1,Chihuahua,6,M,FALSE,Bronx,10461,TRUE,0
2333,October 27 2015,1,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Bronx,10451,TRUE,0
2334,October 27 2015,1,Mixed/Other,,U,FALSE,Bronx,10468,TRUE,0
2335,November 01 2015,1,Pit Bull,,U,FALSE,Bronx,10475,TRUE,0
2336,October 26 2015,1,Bull dog,,U,FALSE,Bronx,10474,TRUE,0
2337,November 04 2015,1,Shih Tzu,16,M,TRUE,Bronx,10455,TRUE,0
2338,November 01 2015,1,Chihuahua,,U,FALSE,Bronx,10453,TRUE,0
2339,November 04 2015,1,Chihuahua,13,M,TRUE,Bronx,10454,TRUE,0
2340,November 04 2015,1,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Bronx,10473,TRUE,0
2341,October 30 2015,1,Maltese,1,M,FALSE,Bronx,10456,TRUE,0
2342,October 30 2015,1,Maltese,4,M,FALSE,Bronx,10451,TRUE,0
2343,November 08 2015,1,Pit Bull,,U,FALSE,Bronx,10456,TRUE,0
2344,November 05 2015,1,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Bronx,10462,TRUE,0
2345,November 06 2015,1,Mixed/Other,,U,FALSE,Bronx,10451,TRUE,0
2346,November 07 2015,1,Yorkshire Terrier,1,M,FALSE,Bronx,10472,TRUE,0
2347,November 07 2015,1,POODLE CHIHUAHUA,6,F,TRUE,Bronx,10466,TRUE,0
2348,November 06 2015,1,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Bronx,10463,TRUE,0
2349,October 31 2015,1,German Shepherd Crossbreed,6,M,TRUE,Bronx,10473,TRUE,0
2350,November 04 2015,1,Pit Bull,2,M,FALSE,Bronx,10464,TRUE,0
2351,November 04 2015,1,Pit Bull,1,F,TRUE,Bronx,10464,TRUE,0
2352,November 10 2015,1,Pit Bull,5,M,FALSE,Bronx,10460,TRUE,0
2353,November 07 2015,1,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Bronx,10454,TRUE,0
2354,November 11 2015,1,Shih Tzu,,U,FALSE,Bronx,10472,TRUE,0
2355,November 12 2015,1,Pit Bull,8,F,TRUE,Bronx,10470,TRUE,0
2356,November 02 2015,1,Pit Bull,,U,FALSE,Bronx,10458,FALSE,0
2357,September 29 2015,1,Pit Bull,,U,FALSE,Bronx,10460,TRUE,0
2358,September 29 2015,1,Pit Bull,,U,FALSE,Bronx,10460,TRUE,0
2359,November 05 2015,1,Pit Bull,,U,FALSE,Bronx,10453,TRUE,0
2360,November 06 2015,1,Pit Bull,,F,FALSE,Bronx,10469,TRUE,0
2361,November 15 2015,1,Pit Bull,4,M,FALSE,Bronx,10451,TRUE,0
2362,November 14 2015,1,YORKY-POODLE,2,U,FALSE,Bronx,10453,TRUE,0
2363,November 16 2015,1,HUSKY,,U,FALSE,Bronx,10451,TRUE,0
2364,November 13 2015,1,Pit Bull,,U,FALSE,Bronx,10456,TRUE,0
2365,November 13 2015,1,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Bronx,10472,TRUE,0
2366,November 17 2015,1,Wheaton Terrier,2,M,FALSE,Bronx,10463,TRUE,21
2367,November 18 2015,1,Rottweiler,,U,FALSE,Bronx,10456,TRUE,0
2368,November 17 2015,1,Silky Terrier,6,M,TRUE,Bronx,10463,TRUE,0
2369,November 11 2015,1,Pit Bull,,U,FALSE,Bronx,10459,TRUE,0
2370,November 19 2015,1,Pit Bull,,U,FALSE,Bronx,10457,TRUE,0
2371,November 23 2015,1,Pit Bull,,U,FALSE,Bronx,10456,TRUE,0
2372,November 22 2015,1,Chihuahua,2,F,FALSE,Bronx,10458,FALSE,0
2373,November 23 2015,1,Pit Bull,2,M,FALSE,Bronx,10473,TRUE,0
2374,November 22 2015,1,Labrador Retriever Crossbreed,10,F,FALSE,Bronx,10465,TRUE,0
2375,November 21 2015,1,Pit Bull,8M,M,FALSE,Bronx,10451,TRUE,0
2376,November 23 2015,1,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Bronx,10467,TRUE,0
2377,November 27 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2378,November 28 2015,1,Pit Bull,,U,FALSE,Bronx,10455,TRUE,0
2379,November 25 2015,1,Jack Russ,,M,FALSE,Bronx,10466,TRUE,0
2380,November 03 2015,1,Pit Bull,,U,FALSE,Bronx,10472,TRUE,0
2381,November 27 2015,1,Pomeranian,,M,FALSE,Bronx,10466,TRUE,0
2382,November 26 2015,1,Pit Bull,5,F,FALSE,Bronx,10468,TRUE,0
2383,December 01 2015,1,Pit Bull,,M,FALSE,Bronx,10451,TRUE,0
2384,December 01 2015,1,"Poodle, Toy",3,M,FALSE,Bronx,10458,FALSE,0
2385,December 03 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2386,December 06 2015,1,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Bronx,10453,TRUE,0
2387,November 07 2015,1,German Shepherd Crossbreed,1,F,FALSE,Bronx,10451,TRUE,0
2388,November 22 2015,1,Pit Bull,,U,FALSE,Bronx,10460,TRUE,0
2389,December 07 2015,1,American Pit Bull Mix / Pit Bull Mix,7,M,FALSE,Bronx,10451,TRUE,0
2390,December 05 2015,1,Beagle Crossbreed,6,M,TRUE,Bronx,10467,TRUE,0
2391,December 06 2015,1,Beagle Crossbreed,6,M,TRUE,Bronx,10467,TRUE,0
2392,December 05 2015,1,"Poodle, Toy",,U,FALSE,Bronx,10463,TRUE,0
2393,December 04 2015,1,Pit Bull,3M,F,FALSE,Bronx,10458,FALSE,0
2394,December 09 2015,1,Chihuahua Crossbreed,7,F,FALSE,Bronx,10453,TRUE,0
2395,December 05 2015,1,Pit Bull,1,F,TRUE,Bronx,10451,TRUE,0
2396,December 11 2015,1,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Bronx,10457,TRUE,0
2397,December 14 2015,1,"Poodle, Standard",,U,FALSE,Bronx,10451,TRUE,0
2398,December 12 2015,1,"Poodle, Standard",7,F,FALSE,Bronx,10451,TRUE,0
2399,December 11 2015,1,Shih Tzu,,U,FALSE,Bronx,10456,TRUE,0
2400,December 11 2015,1,Pit Bull,,U,FALSE,Bronx,10473,TRUE,0
2401,December 12 2015,1,Pit Bull,2,M,TRUE,Bronx,10451,TRUE,0
2402,December 14 2015,1,Pit Bull,3,M,FALSE,Bronx,10463,TRUE,0
2403,December 07 2015,1,"Schnauzer, Miniature",3,M,TRUE,Bronx,10467,TRUE,0
2404,December 12 2015,1,German Shepherd,,U,FALSE,Bronx,10470,TRUE,0
2405,December 15 2015,1,American Pit Bull Mix / Pit Bull Mix,1,F,FALSE,Bronx,10455,TRUE,0
2406,December 06 2015,1,American Pit Bull Mix / Pit Bull Mix,1,F,FALSE,Bronx,10455,TRUE,0
2407,December 16 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2408,December 08 2015,1,Boxer,,M,FALSE,Bronx,10461,TRUE,0
2409,December 15 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2410,December 14 2015,1,Pit Bull,2,M,FALSE,Bronx,10468,TRUE,0
2411,December 17 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2412,December 20 2015,1,Pit Bull,,U,FALSE,Bronx,10458,FALSE,0
2413,December 20 2015,1,Mixed/Other,,U,FALSE,Bronx,10468,TRUE,0
2414,December 16 2015,1,Pit Bull,,M,TRUE,Bronx,10451,TRUE,0
2415,December 22 2015,1,Labrador Retriever Crossbreed,2,M,FALSE,Bronx,10466,TRUE,0
2416,December 21 2015,1,Bichon Frise,12,F,TRUE,Bronx,10466,TRUE,0
2417,December 22 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2418,December 23 2015,1,Beagle,2,M,FALSE,Bronx,10462,TRUE,0
2419,December 24 2015,1,GERMAN SHEP/ ROTTWEILER,10M,M,FALSE,Bronx,10467,TRUE,0
2420,December 26 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2421,December 30 2015,1,Maltese,2,M,FALSE,Bronx,10451,TRUE,0
2422,December 29 2015,1,Pit Bull,1,M,FALSE,Bronx,10473,TRUE,0
2423,December 13 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2424,December 31 2015,1,Yorkshire Terrier,6,M,TRUE,Bronx,10471,TRUE,0
2427,December 30 2015,1,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE,Bronx,10468,TRUE,0
2428,December 31 2015,1,Mixed/Other,7,M,TRUE,Bronx,10467,TRUE,0
2430,December 31 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2431,December 31 2015,1,Pit Bull,7,F,TRUE,Bronx,10466,TRUE,0
2433,December 31 2015,1,SHEPHERD,,U,FALSE,Bronx,10451,TRUE,0
2436,December 13 2015,1,MUTT X,,U,FALSE,Bronx,10464,TRUE,0
2437,December 13 2015,1,MUTT X,,U,FALSE,Bronx,10464,TRUE,0
2438,December 31 2015,1,Great Dane,,U,FALSE,Bronx,10451,TRUE,0
2440,December 26 2015,1,Pit Bull,12,M,FALSE,Bronx,10456,TRUE,0
2443,December 25 2015,1,Shih Tzu,,U,FALSE,Bronx,10451,TRUE,0
2460,January 22 2015,1,Chihuahua,,U,FALSE,Bronx,10452,TRUE,0
3455,January 20 2015,1,Chow Chow,7M,M,TRUE,Manhattan,10065,TRUE,1
3456,January 28 2015,1,Cane Corso,,U,FALSE,Manhattan,10001,TRUE,6
3457,January 28 2015,1,Miniature Pinscher,,U,FALSE,Manhattan,10001,TRUE,0
3458,January 31 2015,1,Labrador Retriever Crossbreed,5,M,FALSE,Manhattan,10034,TRUE,13
3459,February 02 2015,1,Shih Tzu,,U,FALSE,Manhattan,10001,TRUE,0
3460,February 02 2015,1,JACK RUSSELL MIX,2,M,TRUE,Manhattan,10001,TRUE,0
3461,February 03 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3462,January 31 2015,1,Labrador Retriever Crossbreed,4,M,FALSE,Manhattan,10032,TRUE,11
3463,February 04 2015,1,Jack Russ,,U,FALSE,Manhattan,10002,TRUE,22
3464,February 04 2015,1,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE,Manhattan,10029,TRUE,23
3465,February 09 2015,1,Pit Bull,11M,M,FALSE,Manhattan,10033,TRUE,6
3466,February 09 2015,1,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE,Manhattan,10065,TRUE,0
3467,February 06 2015,1,Labrador Retriever,6,F,FALSE,Manhattan,10001,TRUE,0
3468,February 07 2015,1,Pit Bull,8M,M,FALSE,Manhattan,10026,TRUE,7
3469,February 07 2015,1,Pit Bull,8M,M,FALSE,Manhattan,10026,TRUE,0
3470,February 06 2015,1,Mixed/Other,,M,FALSE,Manhattan,10001,TRUE,0
3471,February 10 2015,1,VICTORIAN BULLDOG,8M,M,FALSE,Manhattan,10035,TRUE,16
3472,February 08 2015,1,Shih Tzu,1,F,FALSE,Manhattan,10030,TRUE,4
3473,January 23 2015,1,"Poodle, Toy",,U,FALSE,Manhattan,10017,TRUE,1
3474,February 06 2015,1,American Eskimo,10,F,TRUE,Manhattan,10016,TRUE,1
3475,February 09 2015,1,Chihuahua Crossbreed,1,M,TRUE,Manhattan,10025,TRUE,9
3476,February 11 2015,1,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Manhattan,10038,TRUE,5
3477,February 08 2015,1,Cane Corso,6,M,TRUE,Manhattan,10010,TRUE,5
3478,February 12 2015,1,Collie Crossbreed,13M,M,TRUE,Manhattan,10022,TRUE,2
3479,February 14 2015,1,PODENGO PEQUENO/MIX,2,M,FALSE,Manhattan,10002,TRUE,0
3480,February 13 2015,1,"Welsh Corgi, Pembroke",3,M,TRUE,Manhattan,10034,TRUE,0
3481,February 17 2015,1,PODENGO PEQUENO/MIX,2,M,FALSE,Manhattan,10029,TRUE,0
3482,February 17 2015,1,"Poodle, Standard",9,F,TRUE,Manhattan,10022,TRUE,0
3483,February 14 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10001,TRUE,0
3484,February 05 2015,1,Chihuahua,,U,FALSE,Manhattan,10001,TRUE,0
3485,February 19 2015,1,PITBULL/ LAB,2,M,FALSE,Manhattan,10044,TRUE,6
3486,February 20 2015,1,Collie Crossbreed,6,M,TRUE,Manhattan,10023,TRUE,15
3487,February 23 2015,1,Collie Crossbreed,6,M,FALSE,Manhattan,10023,TRUE,0
3488,February 20 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3489,February 14 2015,1,Pit Bull,,U,FALSE,Manhattan,10039,TRUE,3
3490,February 23 2015,1,Lhasa Apso,1,M,FALSE,Manhattan,10029,TRUE,0
3491,February 19 2015,1,PITBULL/RHODESIAN,4,M,TRUE,Manhattan,10021,TRUE,2
3492,March 01 2015,1,Beagle,,U,FALSE,Manhattan,10001,TRUE,0
3493,March 01 2015,1,LAB MIX,3M,M,FALSE,Manhattan,10016,TRUE,0
3494,February 27 2015,1,Bull dog,,U,FALSE,Manhattan,10032,TRUE,0
3495,February 27 2015,1,Akita,7,F,FALSE,Manhattan,10027,TRUE,10
3496,March 03 2015,1,STAFFORDSHIRE MIX,3,M,FALSE,Manhattan,10038,TRUE,0
3497,March 03 2015,1,STAFFORDSHIRE MIX,3,M,FALSE,Manhattan,10038,TRUE,0
3498,March 03 2015,1,STAFFORDSHIRE MIX,3,M,FALSE,Manhattan,10038,TRUE,0
3499,March 03 2015,1,STAFFORDSHIRE MIX,3,M,FALSE,Manhattan,10038,TRUE,0
3500,March 05 2015,1,Bichon Frise,2,M,FALSE,Manhattan,10025,TRUE,0
3501,March 06 2015,1,Labrador Retriever,2,M,FALSE,Manhattan,10029,TRUE,0
3502,March 06 2015,1,Cairn Terrier,1,F,TRUE,Manhattan,10065,TRUE,0
3503,March 07 2015,1,SHIH TZU MIX,,U,FALSE,Manhattan,10003,TRUE,9
3504,March 06 2015,1,MUTT,1,M,TRUE,Manhattan,10001,TRUE,0
3505,March 07 2015,1,AUSTRALIAN CATTLE MIX,,U,TRUE,Manhattan,10016,TRUE,0
3506,March 09 2015,1,American Pit Bull Mix / Pit Bull Mix,1,F,FALSE,Manhattan,10001,TRUE,0
3507,March 07 2015,1,SHEPHERD,,U,FALSE,Manhattan,10009,TRUE,5
3508,March 12 2015,1,Pit Bull,5,F,TRUE,Manhattan,10010,TRUE,0
3509,March 12 2015,1,Boston Terrier,5,M,TRUE,Manhattan,10001,TRUE,0
3510,March 11 2015,1,Maltese,,U,FALSE,Manhattan,10021,TRUE,0
3511,March 13 2015,1,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE,Manhattan,10029,TRUE,0
3512,March 16 2015,1,Pit Bull,,U,FALSE,Manhattan,10035,TRUE,0
3513,March 15 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3514,March 14 2015,1,COLLIE-PITBULL,,U,FALSE,Manhattan,10001,TRUE,0
3515,March 16 2015,1,AMERICAN BULLDOG,3,F,TRUE,Manhattan,10003,TRUE,0
3516,March 11 2015,1,CHOW/GOLDEN RETRIEVER,7,M,TRUE,Manhattan,10065,TRUE,0
3517,March 16 2015,1,Puggle,9,M,TRUE,Manhattan,10001,TRUE,0
3518,March 18 2015,1,Havanese,9,M,TRUE,Manhattan,10014,TRUE,8
3519,March 13 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10001,TRUE,0
3520,March 17 2015,1,Shih Tzu,,U,FALSE,Manhattan,10014,TRUE,0
3521,March 18 2015,1,Maltese,1,F,FALSE,Manhattan,10001,TRUE,0
3522,March 13 2015,1,BORDER COLLIE MIX,3,F,TRUE,Manhattan,10025,TRUE,0
3523,March 15 2015,1,Jack Russ,,U,FALSE,Manhattan,10025,TRUE,0
3524,March 21 2015,1,DACHSHUND,11,F,TRUE,Manhattan,10016,TRUE,0
3525,March 21 2015,1,Great Dane,,U,FALSE,Manhattan,10001,TRUE,0
3526,March 23 2015,1,Norwich Terrier,2,M,FALSE,Manhattan,10021,TRUE,0
3527,March 17 2015,1,Pit Bull,,F,FALSE,Manhattan,10039,TRUE,0
3528,March 21 2015,1,"Bull Dog, French",10,M,FALSE,Manhattan,10001,TRUE,0
3529,March 21 2015,1,Pit Bull,10,M,FALSE,Manhattan,10033,TRUE,0
3530,March 25 2015,1,Shih Tzu,10,M,FALSE,Manhattan,10128,TRUE,15
3531,March 25 2015,1,CORGI,,U,FALSE,Manhattan,10002,TRUE,0
3532,March 25 2015,1,Chihuahua,,U,FALSE,Manhattan,10001,TRUE,0
3533,March 25 2015,1,Yorkshire Terrier,,U,FALSE,Manhattan,10128,TRUE,0
3534,March 26 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3535,March 25 2015,1,Maltese,3,F,FALSE,Manhattan,10029,TRUE,0
3536,March 24 2015,1,Shih Tzu,1,M,TRUE,Manhattan,10001,TRUE,0
3537,March 18 2015,1,Pit Bull,,U,FALSE,Manhattan,10025,TRUE,0
3538,March 18 2015,1,Pit Bull,,U,FALSE,Manhattan,10025,TRUE,0
3539,March 26 2015,1,Pit Bull,1,F,FALSE,Manhattan,10029,TRUE,0
3540,March 30 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3541,March 17 2015,1,Pit Bull,5,F,TRUE,Manhattan,10001,TRUE,0
3542,March 15 2015,1,German Shepherd,,U,FALSE,Manhattan,10001,TRUE,0
3543,March 26 2015,1,Bull dog,10,M,FALSE,Manhattan,10017,TRUE,2
3544,April 01 2015,1,Bichon Frise,1,F,TRUE,Manhattan,10022,TRUE,0
3545,February 27 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10001,TRUE,0
3546,March 31 2015,1,DANDIE DINMONT TERRIER,1,M,FALSE,Manhattan,10065,TRUE,0
3547,April 03 2015,1,Cocker Spaniel,,U,FALSE,Manhattan,10001,TRUE,0
3548,April 02 2015,1,Pit Bull,,U,FALSE,Manhattan,10039,TRUE,0
3549,March 31 2015,1,"Dachshund, Long Haired",2,M,TRUE,Manhattan,10013,TRUE,6
3550,April 01 2015,1,BASENJI MIX,10,M,TRUE,Manhattan,10001,TRUE,0
3551,March 31 2015,1,Yorkshire Terrier,4,M,FALSE,Manhattan,10027,TRUE,0
3552,April 01 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3553,April 04 2015,1,Pit Bull,2,M,FALSE,Manhattan,10001,TRUE,0
3554,April 05 2015,1,Pit Bull,4,F,FALSE,Manhattan,10001,TRUE,0
3555,April 05 2015,1,Maltese,,F,FALSE,Manhattan,10001,TRUE,0
3556,April 04 2015,1,Shiba Inu,1,M,TRUE,Manhattan,10011,TRUE,12
3557,April 06 2015,1,Pit Bull,1,M,FALSE,Manhattan,10028,TRUE,1
3558,February 27 2015,1,BLACK MOUTH CUR,4,M,FALSE,Manhattan,10029,TRUE,0
3559,April 05 2015,1,Labrador Retriever Crossbreed,3,M,FALSE,Manhattan,10001,TRUE,0
3560,March 29 2015,1,Pit Bull,,U,FALSE,Manhattan,10029,TRUE,0
3561,April 04 2015,1,German Shepherd,2,M,TRUE,Manhattan,10128,TRUE,0
3562,April 04 2015,1,Chihuahua,5,M,FALSE,Manhattan,10032,TRUE,0
3563,April 05 2015,1,Jack Russ,6,M,FALSE,Manhattan,10001,TRUE,0
3564,April 05 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3565,April 01 2015,1,American Pit Bull Mix / Pit Bull Mix,1,F,FALSE,Manhattan,10001,TRUE,0
3566,April 07 2015,1,Belgian Malinois,3,M,TRUE,Manhattan,10001,TRUE,0
3567,April 10 2015,1,German Shepherd,,U,FALSE,Manhattan,10001,TRUE,0
3568,April 03 2015,1,Cocker Spaniel,,U,FALSE,Manhattan,10065,TRUE,0
3569,April 10 2015,1,West High White Terrier,2,M,FALSE,Manhattan,10001,TRUE,0
3570,April 12 2015,1,Pit Bull,3,M,FALSE,Manhattan,10001,TRUE,0
3571,April 02 2015,1,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Manhattan,10032,TRUE,0
3572,April 12 2015,1,Pit Bull,3,M,FALSE,Manhattan,10001,TRUE,0
3573,April 06 2015,1,Rottweiler,,M,FALSE,Manhattan,10128,TRUE,0
3574,April 12 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3575,March 31 2015,1,Chihuahua,3,M,FALSE,Manhattan,10065,TRUE,0
3576,April 12 2015,1,MALINOIS,,M,FALSE,Manhattan,10011,TRUE,0
3577,April 08 2015,1,Chihuahua,5,M,TRUE,Manhattan,10001,TRUE,0
3578,April 12 2015,1,"Schnauzer, Standard",,U,FALSE,Manhattan,10009,TRUE,0
3579,April 01 2015,1,Lhasa Apso,7,M,TRUE,Manhattan,10002,TRUE,0
